root_id,score,step,odor_identity,side,super_class,cell_class,cell_type,hemibrain_type,top_nt,abs_score
720575940619090529,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.2259744e-05
720575940619221569,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.2259744e-05
720575940619705983,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940620403649,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.2259744e-05
720575940620572125,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.2259744e-05
720575940621017840,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940621149812,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,dopamine,4.2259744e-05
720575940621646728,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.2259744e-05
720575940621809246,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940621832542,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940622278157,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940622727572,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.2259744e-05
720575940622944461,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940623203012,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,4.2259744e-05
720575940623221161,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.2259744e-05
720575940623369412,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940623403773,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940625576080,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,4.2259744e-05
720575940625678613,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940625724072,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940626326952,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.2259744e-05
720575940626522184,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,dopamine,4.2259744e-05
720575940626560857,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.2259744e-05
720575940626792778,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.2259744e-05
720575940626805520,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.2259744e-05
720575940627377937,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.2259744e-05
720575940627435592,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.2259744e-05
720575940627543695,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940627869928,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940628012332,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.2259744e-05
720575940628226604,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.2259744e-05
720575940628398295,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940628533356,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.2259744e-05
720575940628685059,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940628685884,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,4.2259744e-05
720575940629162348,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,dopamine,4.2259744e-05
720575940629318394,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940629456146,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.2259744e-05
720575940629477180,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.2259744e-05
720575940630067816,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.2259744e-05
720575940630769962,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940630792399,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940630902083,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940630906179,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940631665721,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940632964269,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.2259744e-05
720575940633043295,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.2259744e-05
720575940634377327,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.2259744e-05
720575940635075179,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,4.2259744e-05
720575940635153294,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,4.2259744e-05
720575940635415664,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.2259744e-05
720575940635614942,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940636159039,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,dopamine,4.2259744e-05
720575940636561636,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940637733702,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940645819268,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940652211958,4.2259744e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.2259744e-05
720575940652822945,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.2259744e-05
720575940657869953,4.2259744e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2259744e-05
720575940611837041,4.225974e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,4.225974e-05
720575940617516760,4.225974e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.225974e-05
720575940623878327,4.225974e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,dopamine,4.225974e-05
720575940625732745,4.225974e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.225974e-05
720575940631835673,4.212871e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.212871e-05
720575940612717202,4.2101878e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2101878e-05
720575940612690338,4.2088464e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2088464e-05
720575940624147976,4.2044383e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.2044383e-05
720575940620623201,4.2027135e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2027135e-05
720575940630189911,4.2011805e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.2011805e-05
720575940633569215,4.1983054e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.1983054e-05
720575940631761183,4.196005e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.196005e-05
720575940626522184,4.1854633e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,dopamine,4.1854633e-05
720575940636698798,4.1800973e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.1800973e-05
720575940631088402,4.164573e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.164573e-05
720575940610886610,4.1595893e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.1595893e-05
720575940621913897,4.159398e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,4.159398e-05
720575940627336209,4.1565236e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.1565236e-05
720575940623229927,4.15269e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.15269e-05
720575940609202244,4.143107e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.143107e-05
720575940624036339,4.129691e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.129691e-05
720575940634384224,4.1294992e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.1294992e-05
720575940615447764,4.1258576e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.1258576e-05
720575940610846818,4.1143583e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.1143583e-05
720575940635541623,4.1124415e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.1124415e-05
720575940610841074,4.099791e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,4.099791e-05
720575940617334430,4.0938503e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.0938503e-05
720575940605664446,4.0930845e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.0930845e-05
720575940615136059,4.089443e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.089443e-05
720575940635719023,4.0882926e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,4.0882926e-05
720575940624934800,4.082734e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.082734e-05
720575940652837793,4.0825424e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.0825424e-05
720575940617390036,4.0783263e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.0783263e-05
720575940638691200,4.06951e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.06951e-05
720575940628219692,4.0677853e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.0677853e-05
720575940643824072,4.062035e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.062035e-05
720575940634117216,4.0618426e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.0618426e-05
720575940633754804,4.0562856e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.0562856e-05
720575940614811222,4.056093e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.056093e-05
720575940630906029,4.053411e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.053411e-05
720575940635465908,4.053411e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.053411e-05
720575940622822378,4.0528346e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.0528346e-05
720575940619809263,4.0526436e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.0526436e-05
720575940627782148,4.052068e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.052068e-05
720575940624046153,4.0491937e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.0491937e-05
720575940617035521,4.045553e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.045553e-05
720575940644892963,4.0409526e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.0409526e-05
720575940630969555,4.037311e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.037311e-05
720575940636325865,4.0371197e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.0371197e-05
720575940624974010,4.028686e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.028686e-05
720575940620474582,4.0233204e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.0233204e-05
720575940646598788,4.02102e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,4.02102e-05
720575940632651932,4.0120114e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,4.0120114e-05
720575940627292218,4.0081784e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,4.0081784e-05
720575940629201423,3.9993625e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.9993625e-05
720575940620578269,3.9851795e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,3.9851795e-05
720575940623116585,3.9847957e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.9847957e-05
720575940639554675,3.9775132e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.9775132e-05
720575940621851174,3.9773204e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.9773204e-05
720575940625504868,3.973105e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.973105e-05
720575940605197745,3.9686965e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.9686965e-05
720575940606621362,3.9504896e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.9504896e-05
720575940622307096,3.949339e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.949339e-05
720575940619938998,3.9445476e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.9445476e-05
720575940625514621,3.9441642e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,3.9441642e-05
720575940603050668,3.943781e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,3.943781e-05
720575940628152838,3.929982e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,3.929982e-05
720575940626864414,3.929407e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.929407e-05
720575940633142170,3.9194405e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.9194405e-05
720575940606893186,3.9094743e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.9094743e-05
720575940634131356,3.8849415e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8849415e-05
720575940620272832,3.8824503e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8824503e-05
720575940615456985,3.881492e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.881492e-05
720575940627307855,3.8795748e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8795748e-05
720575940614749883,3.874208e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.874208e-05
720575940627343377,3.8713337e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8713337e-05
720575940628724284,3.867309e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.867309e-05
720575940621924615,3.8604092e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8604092e-05
720575940637907428,3.8535094e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8535094e-05
720575940627615400,3.846418e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.846418e-05
720575940622467293,3.843735e-05,2,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.843735e-05
720575940618548975,3.84316e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,3.84316e-05
720575940619358257,3.8422015e-05,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8422015e-05
720575940604008672,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940605167025,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.8417948e-05
720575940606725131,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940609940373,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,3.8417948e-05
720575940609979505,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8417948e-05
720575940610649464,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8417948e-05
720575940612008818,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940612436264,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940612668018,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940613776179,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,dopamine,3.8417948e-05
720575940614304012,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.8417948e-05
720575940614551954,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.8417948e-05
720575940614755478,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940614816598,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940615465433,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8417948e-05
720575940616955229,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,dopamine,3.8417948e-05
720575940617368532,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.8417948e-05
720575940618015773,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940618671495,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,dopamine,3.8417948e-05
720575940618765528,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940618889387,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8417948e-05
720575940619036911,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940619412596,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,3.8417948e-05
720575940620172272,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940620187305,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8417948e-05
720575940620413355,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940621005044,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940621189637,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,3.8417948e-05
720575940621447704,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940622387677,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940622558941,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940622889997,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.8417948e-05
720575940623438571,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940623781965,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940623966612,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8417948e-05
720575940624357413,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940624773182,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940625292606,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940625781009,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940625871741,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.8417948e-05
720575940625984399,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940626158692,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.8417948e-05
720575940626622480,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8417948e-05
720575940626698633,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.8417948e-05
720575940627079557,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940627264082,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,dopamine,3.8417948e-05
720575940627441169,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940627910160,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.8417948e-05
720575940628694007,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940629277687,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940629477882,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940630067255,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,dopamine,3.8417948e-05
720575940630114108,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940630533650,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8417948e-05
720575940630722757,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,dopamine,3.8417948e-05
720575940631186861,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,3.8417948e-05
720575940631701807,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940632758041,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,3.8417948e-05
720575940632804543,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940632848045,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,3.8417948e-05
720575940633155226,3.8417948e-05,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,3.8417948e-05
720575940634442091,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,3.8417948e-05
720575940634638734,3.8417948e-05,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,3.8417948e-05
