odor_identity,glomerulus,relative_weight,neuron_role,root_id,side,cell_class,cell_type,hemibrain_type,top_nt,seed_weight,selection_status
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940627737073,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940629232492,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940631174431,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940631203896,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940632315106,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940632356066,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940634530155,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940636052080,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940638852736,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940639448528,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940640027637,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940641372112,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940644076398,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940646142004,left,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940646540910,left,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940605834626,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940607811420,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940610922202,right,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940611218418,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940611237034,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940613509010,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940613666666,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940614014431,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940616194397,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940616205405,right,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940617009638,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940619360532,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940620030384,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940620555252,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940620831265,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940621326874,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940621808227,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940621821004,right,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940622063871,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940623801276,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940624096708,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940625383299,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940628641871,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940629263872,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940629677655,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940633668031,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940637846069,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940638410611,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940644028452,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940645211939,right,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940645214243,right,olfactory,ORN_VA2,ORN_VA2,acetylcholine,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940645576756,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,ORN,720575940646120324,right,olfactory,ORN_VA2,ORN_VA2,serotonin,0.008208955223880599,selected
MCH_4-methylcyclohexanol,VA2,0.55,PN,720575940611079236,left,ALPN,VA2_adPN,VA2_adPN,acetylcholine,0.275,selected
MCH_4-methylcyclohexanol,VA2,0.55,PN,720575940609460491,right,ALPN,VA2_adPN,VA2_adPN,acetylcholine,0.275,selected
